city_name,city_name_normalized,station_count,primary_station,primary_uic_code,centroid_latitude,centroid_longitude,all_stations
Chamonix Aiguille du Midi,chamonix aiguille du midi,1,Chamonix Aiguille du Midi,87462085,45.91993,6.8667152,Chamonix Aiguille du Midi
Chamousset,chamousset,1,Chamousset,87741231,45.5575744,6.2067432,Chamousset
Champ de Courses d'Enghien,champ de courses d'enghien,1,Champ de Courses d'Enghien,87276030,48.97975,2.29189,Champ de Courses d'Enghien
Champ de Mars Tour Eiffel,champ de mars tour eiffel,1,Champ de Mars Tour Eiffel,87393058,48.8551134,2.2892141,Champ de Mars Tour Eiffel
Champagney,champagney,1,Champagney,87185348,47.7031399,6.7012773,Champagney
Champagnole,champagnole,1,Champagnole,87715326,46.7492981,5.9100314,Champagnole
Champagnole Paul,champagnole paul,1,Champagnole Paul-Émile Victor,87352047,46.742483,5.9198128,Champagnole Paul-Émile Victor
Champbenoist,champbenoist,1,Champbenoist - Poigny,87115873,48.545567,3.287434,Champbenoist - Poigny
Champigneulles,champigneulles,1,Champigneulles,87141085,48.73499,6.16913,Champigneulles
Champigny sur Yonne,champigny sur yonne,1,Champigny sur Yonne,87683128,48.3237418,3.1305718,Champigny sur Yonne
Champlan,champlan,1,Champlan,87725457,48.70804,2.28073,Champlan
Champs,champs,1,Champs - Saint-Bris,87683615,47.7388182,3.6034756,Champs - Saint-Bris
Champtocé,champtoce,1,Champtocé-sur-Loire,87484352,47.4102457,-0.8685747,Champtocé-sur-Loire
Chanac,chanac,1,Chanac,87783530,44.4739786,3.3454117,Chanac
Changis,changis,1,Changis - Saint-Jean,87116509,48.95936,3.025394,Changis - Saint-Jean
Chanteloup,chanteloup,1,Chanteloup-les-Vignes,87381475,48.97095,2.02771,Chanteloup-les-Vignes
Chantilly,chantilly,1,Chantilly - Gouvieux,87276113,49.18724,2.45979,Chantilly - Gouvieux
Chantonnay,chantonnay,1,Chantonnay,87486332,46.6898472,-1.0544144,Chantonnay
Chapeauroux,chapeauroux,1,Chapeauroux,87734343,44.8380008,3.741923,Chapeauroux
Chaponost,chaponost,1,Chaponost,87722710,45.6984889,4.7643014,Chaponost
Chaponval,chaponval,1,Chaponval,87276162,49.0694825,2.1423781,Chaponval
Charbonnières,charbonnieres,1,Charbonnières-les-Bains,87721530,45.782142,4.735912,Charbonnières-les-Bains
Charleville,charleville,1,Charleville-Mézières,87172007,49.767915,4.724952,Charleville-Mézières
Charmes,charmes,1,Charmes,87144055,48.378483,6.301537,Charmes
Chars,chars,1,Chars,87381194,49.16268,1.93671,Chars
Chartres,chartres,1,Chartres,87394007,48.4482023,1.4813128,Chartres
Chartrettes,chartrettes,1,Chartrettes,87682419,48.4870771,2.6950059,Chartrettes
Chasse,chasse,1,Chasse-sur-Rhône,87722561,45.58237,4.794843,Chasse-sur-Rhône
Chasseneuil,chasseneuil,1,Chasseneuil-du-Poitou,87575225,46.6517702,0.3730275,Chasseneuil-du-Poitou
Chasseradès,chasserades,1,Chasseradès,87775148,44.5539847,3.8399319,Chasseradès
Chauffailles,chauffailles,1,Chauffailles,87694778,46.2074552,4.3454278,Chauffailles
Chaugey,chaugey,1,Chaugey,87712679,47.0872036,5.2551914,Chaugey
Chaulnes,chaulnes,1,Chaulnes,87313478,49.8076201,2.8011421,Chaulnes
Chauny,chauny,1,Chauny,87296616,49.61119,3.22354,Chauny
Chaux,chaux,1,Chaux-des-Crotenay,87715383,46.6545926,5.9438595,Chaux-des-Crotenay
Chaville,chaville,1,Chaville - Vélizy,87393173,48.7998005,2.1845267,Chaville - Vélizy
Chaville Rive Droite,chaville rive droite,1,Chaville Rive Droite,87382333,48.81213,2.18785,Chaville Rive Droite
Chaville Rive Gauche,chaville rive gauche,1,Chaville Rive Gauche,87393207,48.8047497,2.1882472,Chaville Rive Gauche
Chazay,chazay,1,Chazay - Marcilly,87721415,45.8729618,4.7252221,Chazay - Marcilly
Chedde,chedde,1,Chedde,87746701,45.9263464,6.7197662,Chedde
Cheilly,cheilly,1,Cheilly-lès-Maranges,87694398,46.8924768,4.6758424,Cheilly-lès-Maranges
Chelles,chelles,1,Chelles - Gournay,87116111,48.874128,2.582484,Chelles - Gournay
Chemilly,chemilly,1,Chemilly - Appoigny,87683532,47.8972366,3.5543936,Chemilly - Appoigny
Chemillé,chemille,1,Chemillé-en-Anjou,87484246,47.217748,-0.731989,Chemillé-en-Anjou
Chemin d'Antony,chemin d'antony,1,Chemin d'Antony,87546317,48.748143,2.3126207,Chemin d'Antony
Chenevières,chenevieres,1,Chenevières,87141382,48.5195062,6.6325613,Chenevières
Chenonceaux,chenonceaux,1,Chenonceaux,87574491,47.330554,1.0661,Chenonceaux
Cherbourg,cherbourg,1,Cherbourg-en-Cotentin,87444877,49.633505,-1.621515,Cherbourg-en-Cotentin
Chessy,chessy,1,Chessy,87721761,45.885545,4.6222625,Chessy
Chevaigné,chevaigne,1,Chevaigné,87471458,48.2089042,-1.6307622,Chevaigné
Chevillon,chevillon,1,Chevillon,87175117,48.5245505,5.1117843,Chevillon
Chevilly,chevilly,1,Chevilly,87543041,48.0266215,1.8793013,Chevilly
Chevrières,chevrieres,1,Chevrières,87276311,49.3373064,2.6828025,Chevrières
Chilly,chilly,1,Chilly-Mazarin,87393637,48.7004413,2.3081837,Chilly-Mazarin
Chindrieux,chindrieux,1,Chindrieux,87741116,45.8034376,5.8468876,Chindrieux
Chinon,chinon,1,Chinon,87571687,47.163047,0.251538,Chinon
Chirac,chirac,1,Chirac,87783290,44.5246607,3.2638181,Chirac
Chissay,chissay,1,Chissay-en-Touraine,87574848,47.3349004,1.1333044,Chissay-en-Touraine
Chocques,chocques,1,Chocques,87342220,50.5382038,2.564749,Chocques
Choisy,choisy,1,Choisy-le-Roi,87545285,48.763974,2.411102,Choisy-le-Roi
Cholet,cholet,1,Cholet,87484303,47.065698,-0.869583,Cholet
Chorges,chorges,1,Chorges,87763425,44.5458415,6.2718887,Chorges
Chouzy,chouzy,1,Chouzy-sur-Cisse,87574301,47.5203249,1.247846,Chouzy-sur-Cisse
Châbons,chabons,1,Châbons,87747212,45.4383566,5.4281009,Châbons
Châlons,chalons,1,Châlons-en-Champagne,87174003,48.955252,4.348656,Châlons-en-Champagne
Châteaubourg,chateaubourg,1,Châteaubourg,87471524,48.106361,-1.405159,Châteaubourg
Châteaubriant,chateaubriant,1,Châteaubriant,87481648;87590372,47.7175212,-1.3715152,Châteaubriant
Châteaudun,chateaudun,1,Châteaudun,87545756,48.073463,1.338133,Châteaudun
Châteaulin,chateaulin,1,Châteaulin,87474064,48.2016033,-4.094308,Châteaulin
Châteauroux,chateauroux,1,Châteauroux,87597005,46.809737,1.699536,Châteauroux
Châtelaillon,chatelaillon,1,Châtelaillon-Plage,87485110,46.0783303,-1.0908909,Châtelaillon-Plage
Châtelaudren,chatelaudren,1,Châtelaudren - Plouagat,87473140,48.5332189,-2.9746782,Châtelaudren - Plouagat
Châtellerault,chatellerault,1,Châtellerault,87575142,46.818594,0.549279,Châtellerault
Châtillon d'Azergues,chatillon d'azergues,1,Châtillon d'Azergues,87721753,45.8751815,4.6451164,Châtillon d'Azergues
Chézy,chezy,1,Chézy-sur-Marne,87116574,48.9919109,3.3644624,Chézy-sur-Marne
Cinq,cinq,1,Cinq-Mars-la-Pile,87571836,47.3452264,0.4604878,Cinq-Mars-la-Pile
Cintegabelle,cintegabelle,1,Cintegabelle,87611376,43.3054202,1.5204268,Cintegabelle
Cires,cires,1,Cires-lès-Mello,87313551,49.2717956,2.3601903,Cires-lès-Mello
Ciry,ciry,1,Ciry-le-Noble,87694646,46.6040913,4.2997146,Ciry-le-Noble
Civrieux,civrieux,1,Civrieux-d'Azergues,87721746,45.8591831,4.7182413,Civrieux-d'Azergues
Cize,cize,1,Cize - Bolozon,87743344,46.2134803,5.4540677,Cize - Bolozon
Clacy,clacy,1,Clacy - Mons,87296178,49.5439229,3.5766816,Clacy - Mons
Clamart,clamart,1,Clamart,87391565,48.813844,2.2733273,Clamart
Clamecy,clamecy,1,Clamecy,87696807,47.4666984,3.5207672,Clamecy
Clelles,clelles,1,Clelles - Mens,87747626,44.8272443,5.6050622,Clelles - Mens
Clermont La Pardieu,clermont la pardieu,1,Clermont La Pardieu,87782607,45.766947,3.134163,Clermont La Pardieu
Clermont La Rotonde,clermont la rotonde,1,Clermont La Rotonde,87396895,45.7680954,3.0909704,Clermont La Rotonde
Clermont de l'Oise,clermont de l'oise,1,Clermont de l'Oise,87313304,49.38531,2.41767,Clermont de l'Oise
Clermont-Ferrand,clermont-ferrand,1,Clermont-Ferrand,87734004,45.778945,3.100543,Clermont-Ferrand
Clerval,clerval,1,Clerval,87184622,47.3966577,6.4920574,Clerval
Clichy,clichy,1,Clichy - Levallois,87381129,48.89678,2.2982,Clichy - Levallois
Clisson,clisson,1,Clisson,87481440,47.086142,-1.286172,Clisson
Cloyes,cloyes,1,Cloyes-sur-le-Loir,87574509,47.9921032,1.2433542,Cloyes-sur-le-Loir
Cluses,cluses,1,Cluses,87746370,46.061447,6.582663,Cluses
Clères,cleres,1,Clères,87411819,49.598964,1.106184,Clères
Coarraze,coarraze,1,Coarraze - Nay,87672139,43.1818351,-0.2416429,Coarraze - Nay
Coat Guégan,coat guegan,1,Coat Guégan,87473579,48.4803156,-3.2738023,Coat Guégan
Cognac,cognac,1,Cognac,87491449,45.684682,-0.326112,Cognac
Coignières,coignieres,1,Coignières,87393272,48.7437672,1.920809,Coignières
Collioure,collioure,1,Collioure,87784256,42.5269437,3.0782319,Collioure
Colmar,colmar,1,Colmar,87182014,48.073201,7.346967,Colmar
Colmar Mésanges,colmar mesanges,1,Colmar Mésanges,87402297,48.0860048,7.3336703,Colmar Mésanges
Colmar Saint,colmar saint,1,Colmar Saint-Joseph,87181222,48.0816399,7.3453397,Colmar Saint-Joseph
Colombes,colombes,1,Colombes,87381087,48.92383,2.25939,Colombes
Colombier,colombier,1,Colombier-Fontaine,87184556,47.4554849,6.6890071,Colombier-Fontaine
Colomiers,colomiers,1,Colomiers,87611467,43.603734,1.334221,Colomiers
Colomiers Lycée International,colomiers lycee international,1,Colomiers Lycée International,87611921,43.6163055,1.3141157,Colomiers Lycée International
Combourg,combourg,1,Combourg,87478057,48.41609,-1.72792,Combourg
Combs-la-Ville,combs-la-ville,1,Combs-la-Ville - Quincy,87682146,48.667179,2.547798,Combs-la-Ville - Quincy
Commentry,commentry,1,Commentry,87641415,46.295102,2.739949,Commentry
Commercy,commercy,1,Commercy,87175257,48.765749,5.58861,Commercy
Compans,compans,1,Compans,87272047,48.9915767,2.6652718,Compans
Compiègne,compiegne,1,Compiègne,87276691,49.422005,2.823679,Compiègne
Conches,conches,1,Conches-en-Ouche,87387159,48.9623603,0.9378895,Conches-en-Ouche
Condat,condat,1,Condat - Le Lardin,87594382,45.1267128,1.2267493,Condat - Le Lardin
Condé,conde,1,Condé-sur-Huisne,87394288,48.3834826,0.8487023,Condé-sur-Huisne
Conflans Fin d'Oise,conflans fin d'oise,1,Conflans Fin d'Oise,87381459,48.98931,2.07465,Conflans Fin d'Oise
Conlie,conlie,1,Conlie,87396218,48.1272909,-0.0113736,Conlie
Connerré,connerre,1,Connerré - Beillé,87396309,48.0735,0.48687,Connerré - Beillé
Contrexéville,contrexeville,1,Contrexéville,87144287,48.1796129,5.890633,Contrexéville
Corbehem,corbehem,1,Corbehem,87345116,50.3428545,3.0405375,Corbehem
Corbeil,corbeil,1,Corbeil-Essonnes,87681007,48.61403,2.47401,Corbeil-Essonnes
Corbie,corbie,1,Corbie,87313056,49.9116183,2.4996846,Corbie
Corbigny,corbigny,1,Corbigny,87696617,47.254807,3.6773226,Corbigny
Corcy,corcy,1,Corcy,87272286,49.2550929,3.2157221,Corcy
Cordemais,cordemais,1,Cordemais,87481820,47.3021502,-1.8466771,Cordemais
Cordes,cordes,1,Cordes - Vindrac,87613802,44.067189,1.900229,Cordes - Vindrac
Corgoloin,corgoloin,1,Corgoloin,87713537,47.0841982,4.9171231,Corgoloin
Cormeilles,cormeilles,1,Cormeilles-en-Parisis,87381863,48.96864,2.19358,Cormeilles-en-Parisis
Cormery,cormery,1,Cormery,87571430,47.26254,0.833953,Cormery
Cornil,cornil,1,Cornil,87594481,45.2151758,1.6978482,Cornil
Coron de Méricourt,coron de mericourt,1,Coron de Méricourt,87345132,50.4150048,2.8854084,Coron de Méricourt
Corps,corps,1,Corps-Nuds,87471326,47.9851669,-1.5754724,Corps-Nuds
Corrèze,correze,1,Corrèze,87594119,45.3294801,1.8810793,Corrèze
Corseul,corseul,1,Corseul - Languenan,87478180,48.4960574,-2.1414331,Corseul - Languenan
Cosne,cosne,1,Cosne-Cours-sur-Loire,87696146,47.413996,2.931981,Cosne-Cours-sur-Loire
Coucy,coucy,1,Coucy-lès-Eppes,87171769,49.556282,3.7748209,Coucy-lès-Eppes
Coudekerque,coudekerque,1,Coudekerque-Branche,87281402,51.0177069,2.3751425,Coudekerque-Branche
Couffoulens,couffoulens,1,Couffoulens - Leuc,87615120,43.1555365,2.3161754,Couffoulens - Leuc
Couilly,couilly,1,Couilly - Saint-Germain - Quincy,87116731,48.8830205,2.854057,Couilly - Saint-Germain - Quincy
Coulanges,coulanges,1,Coulanges-sur-Yonne,87696831,47.5270546,3.5472388,Coulanges-sur-Yonne
Coulommiers,coulommiers,1,Coulommiers,87116301,48.808006,3.08225,Coulommiers
Courbevoie,courbevoie,1,Courbevoie,87382200,48.89831,2.24804,Courbevoie
Courcay,courcay,1,Courcay - Tauxigny,87571448,47.2377076,0.867867,Courcay - Tauxigny
Courcy,courcy,1,Courcy - Brimont,87171710,49.3296003,4.0134623,Courcy - Brimont
Coursan,coursan,1,Coursan,87781161,43.23369,3.0510465,Coursan
Courtalain,courtalain,1,Courtalain - Saint-Pellerin,87394494,48.0735988,1.1270043,Courtalain - Saint-Pellerin
Courthézon,courthezon,1,Courthézon,87765180,44.0899478,4.8881802,Courthézon
Courville,courville,1,Courville-sur-Eure,87394221,48.451236,1.234836,Courville-sur-Eure
Cousance,cousance,1,Cousance,87718270,46.5353569,5.3868216,Cousance
Coutances,coutances,1,Coutances,87447110,49.042928,-1.441726,Coutances
Coutras,coutras,1,Coutras,87584516,45.03661,-0.13169,Coutras
Couzon,couzon,1,Couzon-au-Mont-d'Or,87721241,45.8486737,4.8294786,Couzon-au-Mont-d'Or
Couëron,coueron,1,Couëron,87481804,47.2220412,-1.7235014,Couëron
Cramoisy,cramoisy,1,Cramoisy,87313544,49.256625,2.40489,Cramoisy
Cransac,cransac,1,Cransac,87613232,44.522951,2.2718666,Cransac
Cravant,cravant,1,Cravant - Bazarnes,87683649,47.6785079,3.6811741,Cravant - Bazarnes
Creil,creil,1,Creil,87276006,49.263757,2.4692439,Creil
Crest,crest,1,Crest,87761783,44.7301546,5.0160968,Crest
Croix,croix,1,Croix - Wasquehal,87286716,50.6785574,3.1380315,Croix - Wasquehal
Croix L'Allumette,croix l'allumette,1,Croix L'Allumette,87281055,50.6872009,3.1516591,Croix L'Allumette
Croix Sainte,croix sainte,1,Croix Sainte,87753491,43.4088317,5.0196445,Croix Sainte
Croix du Prince,croix du prince,1,Croix du Prince,87672600,43.2857104,-0.3791261,Croix du Prince
Cros de Cagnes,cros de cagnes,1,Cros de Cagnes,87756338,43.660465,7.167111,Cros de Cagnes
Crécy,crecy,1,Crécy-la-Chapelle,87116772,48.859391,2.905748,Crécy-la-Chapelle
Crépieux la Pape,crepieux la pape,1,Crépieux la Pape,87723502,45.8038348,4.8922918,Crépieux la Pape
Créteil Pompadour,creteil pompadour,1,Créteil Pompadour,87608802,48.7715403,2.4352763,Créteil Pompadour
Crêches,creches,1,Crêches-sur-Saône,87725713,46.2461762,4.7840233,Crêches-sur-Saône
Cubzac,cubzac,1,Cubzac-les-Ponts,87491266,44.9729407,-0.4590937,Cubzac-les-Ponts
Cuers,cuers,1,Cuers - Pierrefeu,87755355,43.2364281,6.0856855,Cuers - Pierrefeu
Cugand,cugand,1,Cugand,87481457,47.0582602,-1.253301,Cugand
Cuinchy,cuinchy,1,Cuinchy,87342410,50.5219693,2.7473533,Cuinchy
Culmont,culmont,1,Culmont - Chalindrey,87142125,47.8100902,5.4432217,Culmont - Chalindrey
Culoz,culoz,1,Culoz,87741074,45.843264,5.778784,Culoz
Cérons,cerons,1,Cérons,87582742,44.632346,-0.340526,Cérons
Dachstein,dachstein,1,Dachstein,87214551,48.5428546,7.5330038,Dachstein
Dambach,dambach,1,Dambach-la-Ville,87214213,48.3216345,7.4355565,Dambach-la-Ville
Damiatte,damiatte,1,Damiatte - Saint-Paul,87615484,43.6566194,1.9733585,Damiatte - Saint-Paul
Dammartin,dammartin,1,Dammartin - Juilly - Saint-Mard,87271536,49.03219,2.69887,Dammartin - Juilly - Saint-Mard
Dangé,dange,1,Dangé-Saint-Romain,87575126,46.9378397,0.6087754,Dangé-Saint-Romain
Danjoutin,danjoutin,1,Danjoutin,87700146,47.6175,6.86919,Danjoutin
Dannes,dannes,1,Dannes - Camiers,87317081,50.5759062,1.614825,Dannes - Camiers
Daours,daours,1,Daours,87315044,49.899267,2.4590533,Daours
Dardilly Le Jubin,dardilly le jubin,1,Dardilly Le Jubin,87721449,45.815143,4.7613451,Dardilly Le Jubin
Dardilly Les Mouilles,dardilly les mouilles,1,Dardilly Les Mouilles,87721480,45.7967409,4.7600288,Dardilly Les Mouilles
Darsac,darsac,1,Darsac,87734673,45.14211,3.7365537,Darsac
Dax,dax,1,Dax,87673202,43.720472,-1.050301,Dax
Decize,decize,1,Decize,87696484,46.837362,3.467274,Decize
Delle,delle,1,Delle,87184440,47.50593,7.00962,Delle
Deluz,deluz,1,Deluz,87718429,47.2925132,6.199733,Deluz
Denain,denain,1,Denain,87343459,50.3345415,3.388699,Denain
Dettwiller,dettwiller,1,Dettwiller,87212183,48.7518969,7.4652459,Dettwiller
Deuil,deuil,1,Deuil - Montmagny,87276345,48.97589,2.33785,Deuil - Montmagny
Deville,deville,1,Deville,87172064,49.8796028,4.7072062,Deville
Die,die,1,Die,87761841,44.7582549,5.3632053,Die
Diemeringen,diemeringen,1,Diemeringen,87215665,48.9405,7.18529,Diemeringen
Dieppe,dieppe,1,Dieppe,87415018,49.921788,1.081133,Dieppe
Dieulouard,dieulouard,1,Dieulouard,87141812,48.843367,6.071489,Dieulouard
Dieupentale,dieupentale,1,Dieupentale,87611681,43.8654687,1.2760011,Dieupentale
Digoin,digoin,1,Digoin,87694695,46.4851604,3.9876537,Digoin
Dinan,dinan,1,Dinan,87478164,48.456764,-2.053542,Dinan
Dingé,dinge,1,Dingé,87478040,48.3507382,-1.6859729,Dingé
Dirinon,dirinon,1,Dirinon,87474015,48.3926343,-4.2855034,Dirinon
Dissay,dissay,1,Dissay,87575191,46.703544,0.4210161,Dissay
Dives,dives,1,Dives-sur-Mer Port Guillaume,87337378,49.2910882,-0.1008455,Dives-sur-Mer Port Guillaume
Dives-sur-Mer,dives-sur-mer,1,Dives-sur-Mer - Cabourg,87444414,49.2864776,-0.1074996,Dives-sur-Mer - Cabourg
Dol,dol,1,Dol-de-Bretagne,87478073,48.54425,-1.750536,Dol-de-Bretagne
Dole,dole,1,Dole,87713412,47.096084,5.488105,Dole
Dombasle,dombasle,1,Dombasle-sur-Meurthe,87141119,48.623275,6.343478,Dombasle-sur-Meurthe
Domblans,domblans,1,Domblans - Voiteur,87718213,46.7627809,5.5977462,Domblans - Voiteur
Domfront,domfront,1,Domfront-en-Champagne,87396200,48.1076766,0.0262592,Domfront-en-Champagne
Domont,domont,1,Domont,87276436,49.03268,2.33746,Domont
Dompierre,dompierre,1,Dompierre-sur-Helpe,87295774,50.146144,3.871144,Dompierre-sur-Helpe
Dompierre Sept Fons,dompierre sept fons,1,Dompierre Sept Fons,87696427,46.5263166,3.6749309,Dompierre Sept Fons
Don,don,1,Don - Sainghin,87286435,50.55176,2.91458,Don - Sainghin
Donchery,donchery,1,Donchery,87172239,49.6981267,4.8747529,Donchery
Donges,donges,1,Donges,87481721,47.3151,-2.07236,Donges
Donjeux,donjeux,1,Donjeux,87142273,48.3658544,5.1482245,Donjeux
Donzère,donzere,1,Donzère,87764290,44.4433646,4.7046262,Donzère
Dordives,dordives,1,Dordives,87684233,48.1471796,2.7628787,Dordives
Dorlisheim,dorlisheim,1,Dorlisheim,87214338,48.5249915,7.4930546,Dorlisheim
Dormans,dormans,1,Dormans,87171512,49.0791611,3.641709,Dormans
Douai,douai,1,Douai,87345009,50.371677,3.089986,Douai
Dourdan,dourdan,1,Dourdan,87545525,48.533466,2.009643,Dourdan
Dourdan La Forêt,dourdan la foret,1,Dourdan La Forêt,87540179,48.535314,1.994908,Dourdan La Forêt
Dourges,dourges,1,Dourges,87345165,50.43192,2.98697,Dourges
Drancy,drancy,1,Drancy,87271403,48.93298,2.45497,Drancy
Drap,drap,1,Drap - Cantaron,87756775,43.7599599,7.3168739,Drap - Cantaron
Drefféac,dreffeac,1,Drefféac,87476770,47.4817568,-2.0503661,Drefféac
Dreuil,dreuil,1,Dreuil-lès-Amiens,87316075,49.91444,2.23091,Dreuil-lès-Amiens
Dreux,dreux,1,Dreux,87393488,48.7314561,1.3701604,Dreux
Drusenheim,drusenheim,1,Drusenheim,87212357,48.7659128,7.9478463,Drusenheim
Druye,druye,1,Druye,87571612,47.3070191,0.5354805,Druye
Dugny,dugny,1,Dugny - La Courneuve T11,87697342,48.9439,2.4115,Dugny - La Courneuve T11
Dunkerque,dunkerque,1,Dunkerque,87281006,51.03047,2.368961,Dunkerque
Duppigheim,duppigheim,1,Duppigheim,87214536,48.5439674,7.5868091,Duppigheim
Durtol,durtol,1,Durtol - Nohanent,87641449,45.7947707,3.048557,Durtol - Nohanent
Duttlenheim,duttlenheim,1,Duttlenheim,87214544,48.5453531,7.5661529,Duttlenheim
Dégagnac,degagnac,1,Dégagnac,87613174,44.6534974,1.3400861,Dégagnac
Ebblinghem,ebblinghem,1,Ebblinghem,87281469,50.7306459,2.409148,Ebblinghem
Ebersheim,ebersheim,1,Ebersheim,87214106,48.3099953,7.494471,Ebersheim
Ecully,ecully,1,Ecully - Tassin,87721506,45.7657162,4.7795238,Ecully - Tassin
Eichhoffen,eichhoffen,1,Eichhoffen,87214239,48.3824829,7.4495524,Eichhoffen
Einvaux,einvaux,1,Einvaux,87141200,48.5034859,6.3932959,Einvaux
Elbeuf,elbeuf,1,Elbeuf - Saint-Aubin,87411173,49.302766,1.00993,Elbeuf - Saint-Aubin
Elne,elne,1,Elne,87784207,42.5971138,2.9635851,Elne
Embrun,embrun,1,Embrun,87763466,44.567008,6.496773,Embrun
Enghien,enghien,1,Enghien-les-Bains,87276022,48.97309,2.30699,Enghien-les-Bains
Ennevelin,ennevelin,1,Ennevelin,87287276,50.5492981,3.1586612,Ennevelin
Entraigues,entraigues,1,Entraigues-sur-la-Sorgue,87765826,44.0054278,4.9226971,Entraigues-sur-la-Sorgue
Entzheim Aéroport,entzheim aeroport,1,Entzheim Aéroport,87214528,48.54699,7.62794,Entzheim Aéroport
Epfig,epfig,1,Epfig,87214221,48.3637643,7.4504053,Epfig
Erdre Active,erdre active,1,Erdre Active,87590356,47.282902,-1.544552,Erdre Active
Ermont,ermont,1,Ermont - Eaubonne,87534131;87276055,48.98032,2.27176,Ermont - Eaubonne
Ermont Halte,ermont halte,1,Ermont Halte,87276584,48.9898,2.26323,Ermont Halte
Erstein,erstein,1,Erstein,87214148,48.4229857,7.6387869,Erstein
Esbly,esbly,1,Esbly,87116327,48.90314191,2.81059946,Esbly
Escalquens,escalquens,1,Escalquens,87611707,43.5170958,1.5422774,Escalquens
Escaudœuvres,escaudœuvres,1,Escaudœuvres,87345496,50.1918249,3.2754949,Escaudœuvres
Esches,esches,1,Esches,87272096,49.2125205,2.1708125,Esches
Esquelbecq,esquelbecq,1,Esquelbecq,87281113,50.8894369,2.4121536,Esquelbecq
Essonnes Robinson,essonnes robinson,1,Essonnes Robinson,87681601,48.606095,2.463701,Essonnes Robinson
Estressin,estressin,1,Estressin,87722579,45.540285,4.868273,Estressin
Estrées,estrees,1,Estrées-Saint-Denis,87313387,49.4382161,2.642402,Estrées-Saint-Denis
Esvres sur Indre,esvres sur indre,1,Esvres sur Indre,87571422,47.2841016,0.7816519,Esvres sur Indre
Eu,eu,1,Eu,87317537,50.0541988,1.416837,Eu
Eymoutiers Vassivière,eymoutiers vassiviere,1,Eymoutiers Vassivière,87592121,45.7397876,1.7412237,Eymoutiers Vassivière
Farbus,farbus,1,Farbus,87342527,50.357641,2.8310408,Farbus
Faremoutiers,faremoutiers,1,Faremoutiers - Pommeuse,87116277,48.808494,2.993109,Faremoutiers - Pommeuse
Farschviller,farschviller,1,Farschviller,87193524,49.0878773,6.9080815,Farschviller
Farébersviller,farebersviller,1,Farébersviller,87193516,49.1181603,6.8618926,Farébersviller
Faubourg d'Orléans,faubourg d'orleans,1,Faubourg d'Orléans,87576173,47.3669948,1.7403794,Faubourg d'Orléans
Faulquemont,faulquemont,1,Faulquemont,87193359,49.0453391,6.6039774,Faulquemont
Fegersheim,fegersheim,1,Fegersheim - Lipsheim,87212266,48.4905892,7.6724806,Fegersheim - Lipsheim
Fellering,fellering,1,Fellering,87182626,47.8975893,6.9871347,Fellering
Ferrières,ferrieres,1,Ferrières - Fontenay,87684241,48.0964767,2.7726332,Ferrières - Fontenay
Feuquières,feuquieres,1,Feuquières - Broquiers,87313742,49.6545751,1.8305169,Feuquières - Broquiers
Feurs,feurs,1,Feurs,87726877,45.744156,4.230573,Feurs
Feyzin,feyzin,1,Feyzin,87722538,45.6658584,4.8531349,Feyzin
Figeac,figeac,1,Figeac,87613091,44.603515,2.037355,Figeac
Firminy,firminy,1,Firminy,87726729,45.391625,4.28643,Firminy
Fismes,fismes,1,Fismes,87171330,49.310665,3.68213,Fismes
Flavy,flavy,1,Flavy-le-Martel,87296871,49.7187375,3.1905076,Flavy-le-Martel
Flaxlanden,flaxlanden,1,Flaxlanden,87181040,47.6986924,7.3044703,Flaxlanden
Flers,flers,1,Flers,87448001,48.744785,-0.573216,Flers
Fleurieux,fleurieux,1,Fleurieux-sur-l'Arbresle,87721563,45.8449944,4.6603815,Fleurieux-sur-l'Arbresle
Fleurville,fleurville,1,Fleurville - Pont-de-Vaux,87725663,46.4509279,4.8840722,Fleurville - Pont-de-Vaux
