origin_uic,destination_uic,distance_km,duration_minutes,line_code,line_status,origin_name,destination_name,trip_count,source
87411017,87384008,,84,TRAIN,GTFS,Rouen Rive Droite,Paris Saint-Lazare,52,gtfs_stop_times
87342014,87345025,,15,TRAIN,GTFS,Arras,Lens,52,gtfs_stop_times
87474338,87474270,,15,TRAIN,GTFS,Morlaix,Landivisiau,52,gtfs_stop_times
87575001,87324095,,10,TRAIN,GTFS,Poitiers,Futuroscope,52,gtfs_stop_times
87172114,87172874,,6,TRAIN,GTFS,Vireux-Molhain,Fépin,52,gtfs_stop_times
87444562,87444539,,10,TRAIN,GTFS,Surdon,Argentan,52,gtfs_stop_times
87746248,87746305,,22,TRAIN,GTFS,Groisy - Thorens - La Caille,La Roche-sur-Foron,52,gtfs_stop_times
87746206,87746248,,11,TRAIN,GTFS,Pringy,Groisy - Thorens - La Caille,52,gtfs_stop_times
87172072,87172064,,5,TRAIN,GTFS,Laifour,Deville,52,gtfs_stop_times
87775361,87775353,,4,TRAIN,GTFS,Saint-Geniès-de-Malgoirès,Nozières - Brignon,52,gtfs_stop_times
87172874,87172106,,3,TRAIN,GTFS,Fépin,Haybes,52,gtfs_stop_times
87172858,87172072,,4,TRAIN,GTFS,Anchamps,Laifour,52,gtfs_stop_times
87286005,87286849,,8,TRAIN,GTFS,Lille Flandres,Lesquin,52,gtfs_stop_times
87172130,87172122,,6,TRAIN,GTFS,Givet,Aubrives,52,gtfs_stop_times
87444067,87447219,,14,TRAIN,GTFS,Bayeux,Lison,52,gtfs_stop_times
87172122,87172114,,4,TRAIN,GTFS,Aubrives,Vireux-Molhain,52,gtfs_stop_times
87214593,87214585,,4,TRAIN,GTFS,Gresswiller,Mutzig,52,gtfs_stop_times
87212225,87212027,,24,TRAIN,GTFS,Saverne,Strasbourg,52,gtfs_stop_times
87444539,87444562,,10,TRAIN,GTFS,Argentan,Surdon,52,gtfs_stop_times
87746305,87746248,,22,TRAIN,GTFS,La Roche-sur-Foron,Groisy - Thorens - La Caille,52,gtfs_stop_times
87746248,87746206,,11,TRAIN,GTFS,Groisy - Thorens - La Caille,Pringy,52,gtfs_stop_times
87172064,87172072,,5,TRAIN,GTFS,Deville,Laifour,52,gtfs_stop_times
87696351,87696336,,9,TRAIN,GTFS,Varennes-sur-Allier,Bessay,52,gtfs_stop_times
87696211,87696229,,6,TRAIN,GTFS,Pougues-les-Eaux,Fourchambault,52,gtfs_stop_times
87141416,87144626,,8,TRAIN,GTFS,Baccarat,Raon-l'Étape,52,gtfs_stop_times
87214585,87214593,,4,TRAIN,GTFS,Mutzig,Gresswiller,52,gtfs_stop_times
87212027,87212225,,24,TRAIN,GTFS,Strasbourg,Saverne,52,gtfs_stop_times
87543165,87576009,,15,TRAIN,GTFS,Salbris,Vierzon,52,gtfs_stop_times
87172080,87172858,,4,TRAIN,GTFS,Revin,Anchamps,52,gtfs_stop_times
87172106,87172874,,3,TRAIN,GTFS,Haybes,Fépin,52,gtfs_stop_times
87775353,87775361,,4,TRAIN,GTFS,Nozières - Brignon,Saint-Geniès-de-Malgoirès,52,gtfs_stop_times
87172874,87172114,,6,TRAIN,GTFS,Fépin,Vireux-Molhain,52,gtfs_stop_times
87172114,87172122,,4,TRAIN,GTFS,Vireux-Molhain,Aubrives,52,gtfs_stop_times
87172858,87172080,,4,TRAIN,GTFS,Anchamps,Revin,52,gtfs_stop_times
87324095,87575001,,10,TRAIN,GTFS,Futuroscope,Poitiers,52,gtfs_stop_times
87384008,87411017,,84,TRAIN,GTFS,Paris Saint-Lazare,Rouen Rive Droite,52,gtfs_stop_times
87481564,87590356,,3,TRAIN,GTFS,La Chapelle Centre,Erdre-Active,51,gtfs_stop_times
87590828,87590364,,5,TRAIN,GTFS,Sucé-sur-Erdre,La Chapelle - Aulnay,51,gtfs_stop_times
87481598,87590828,,9,TRAIN,GTFS,Nort-sur-Erdre,Sucé-sur-Erdre,51,gtfs_stop_times
87481564,87590364,,2,TRAIN,GTFS,La Chapelle Centre,La Chapelle - Aulnay,51,gtfs_stop_times
87413344,87413013,,14,TRAIN,GTFS,Bréauté - Beuzeville,Le Havre,51,gtfs_stop_times
87590356,87590349,,3,TRAIN,GTFS,Erdre-Active,Babinière,51,gtfs_stop_times
87747204,87747212,,7,TRAIN,GTFS,Virieu sur Bourbre,Châbons,51,gtfs_stop_times
87411272,87411264,,3,TRAIN,GTFS,Pavilly,Barentin,51,gtfs_stop_times
87590349,87590331,,5,TRAIN,GTFS,Babinière,Haluchère Batignolles Beaujoire,51,gtfs_stop_times
87590364,87481564,,2,TRAIN,GTFS,La Chapelle - Aulnay,La Chapelle Centre,51,gtfs_stop_times
87481002,87590331,,9,TRAIN,GTFS,Nantes,Haluchère Batignolles Beaujoire,51,gtfs_stop_times
87590828,87481598,,9,TRAIN,GTFS,Sucé-sur-Erdre,Nort-sur-Erdre,51,gtfs_stop_times
87413013,87413344,,14,TRAIN,GTFS,Le Havre,Bréauté - Beuzeville,51,gtfs_stop_times
87741439,87741470,,11,TRAIN,GTFS,Lépin-le-Lac - La Bauche,Pont-de-Beauvoisin,51,gtfs_stop_times
87444265,87444208,,15,TRAIN,GTFS,Lisieux,Mézidon - Canon,51,gtfs_stop_times
87723197,87722405,,17,TRAIN,GTFS,Lyon Part Dieu,Givors Ville,51,gtfs_stop_times
87741439,87741009,,18,TRAIN,GTFS,Lépin-le-Lac - La Bauche,Chambéry - Challes-les-Eaux,51,gtfs_stop_times
87193318,87193359,,8,TRAIN,GTFS,Saint-Avold,Faulquemont,51,gtfs_stop_times
87590356,87481564,,3,TRAIN,GTFS,Erdre-Active,La Chapelle Centre,51,gtfs_stop_times
87590349,87590356,,3,TRAIN,GTFS,Babinière,Erdre-Active,51,gtfs_stop_times
87212027,87212241,,6,TRAIN,GTFS,Strasbourg,Graffenstaden,51,gtfs_stop_times
87590331,87590349,,5,TRAIN,GTFS,Haluchère Batignolles Beaujoire,Babinière,51,gtfs_stop_times
87590364,87590828,,5,TRAIN,GTFS,La Chapelle - Aulnay,Sucé-sur-Erdre,51,gtfs_stop_times
87411264,87411272,,3,TRAIN,GTFS,Barentin,Pavilly,51,gtfs_stop_times
87471177,87471185,,6,TRAIN,GTFS,Pléchâtel,Messac - Guipry,51,gtfs_stop_times
87747212,87747204,,7,TRAIN,GTFS,Châbons,Virieu sur Bourbre,51,gtfs_stop_times
87741470,87741439,,11,TRAIN,GTFS,Pont-de-Beauvoisin,Lépin-le-Lac - La Bauche,51,gtfs_stop_times
87597062,87597005,,16,TRAIN,GTFS,Issoudun,Châteauroux,51,gtfs_stop_times
87583005,87391003,,113,TRAIN,GTFS,Angoulême,Paris Montparnasse Hall 1 - 2,51,gtfs_stop_times
87764290,87764001,,9,TRAIN,GTFS,Donzère,Montélimar,51,gtfs_stop_times
87762906,87111849,,109,TRAIN,GTFS,Lyon Saint-Exupéry TGV,Marne-la-Vallée Chessy,51,gtfs_stop_times
87413385,87411017,,24,TRAIN,GTFS,Yvetot,Rouen Rive Droite,51,gtfs_stop_times
87747220,87747212,,5,TRAIN,GTFS,Le Grand-Lemps,Châbons,51,gtfs_stop_times
87640912,87640920,,1,TRAIN,GTFS,Ste-Marie-aux-M S. Techniques,Ste-Marie-aux-Mines Espace Musées,51,gtfs_stop_times
87764308,87764290,,6,TRAIN,GTFS,Pierrelatte,Donzère,51,gtfs_stop_times
87747246,87747220,,8,TRAIN,GTFS,Rives,Le Grand-Lemps,51,gtfs_stop_times
87471185,87471177,,6,TRAIN,GTFS,Messac - Guipry,Pléchâtel,51,gtfs_stop_times
87391003,87583005,,113,TRAIN,GTFS,Paris Montparnasse Hall 1 - 2,Angoulême,51,gtfs_stop_times
87722405,87723197,,17,TRAIN,GTFS,Givors Ville,Lyon Part Dieu,51,gtfs_stop_times
87741009,87741439,,18,TRAIN,GTFS,Chambéry - Challes-les-Eaux,Lépin-le-Lac - La Bauche,51,gtfs_stop_times
87590331,87481002,,9,TRAIN,GTFS,Haluchère Batignolles Beaujoire,Nantes,51,gtfs_stop_times
87444208,87444265,,15,TRAIN,GTFS,Mézidon - Canon,Lisieux,51,gtfs_stop_times
87747212,87747220,,5,TRAIN,GTFS,Châbons,Le Grand-Lemps,51,gtfs_stop_times
87640920,87640912,,1,TRAIN,GTFS,Ste-Marie-aux-Mines Espace Musées,Ste-Marie-aux-M S. Techniques,51,gtfs_stop_times
87764290,87764308,,6,TRAIN,GTFS,Donzère,Pierrelatte,51,gtfs_stop_times
87747220,87747246,,8,TRAIN,GTFS,Le Grand-Lemps,Rives,51,gtfs_stop_times
87212241,87212027,,6,TRAIN,GTFS,Graffenstaden,Strasbourg,51,gtfs_stop_times
87182014,87181222,,2,TRAIN,GTFS,Colmar,Colmar Saint-Joseph,51,gtfs_stop_times
87193359,87193318,,8,TRAIN,GTFS,Faulquemont,Saint-Avold,51,gtfs_stop_times
87764001,87764290,,9,TRAIN,GTFS,Montélimar,Donzère,51,gtfs_stop_times
87111849,87762906,,109,TRAIN,GTFS,Marne-la-Vallée Chessy,Lyon Saint-Exupéry TGV,51,gtfs_stop_times
87411017,87413385,,24,TRAIN,GTFS,Rouen Rive Droite,Yvetot,51,gtfs_stop_times
87597005,87597062,,16,TRAIN,GTFS,Châteauroux,Issoudun,51,gtfs_stop_times
87181222,87182014,,2,TRAIN,GTFS,Colmar Saint-Joseph,Colmar,51,gtfs_stop_times
87597062,87576009,,21,TRAIN,GTFS,Issoudun,Vierzon,50,gtfs_stop_times
87213678,87213660,,3,TRAIN,GTFS,Weyersheim,Kurtzenhouse,50,gtfs_stop_times
87212118,87213686,,7,TRAIN,GTFS,Vendenheim,Hoerdt,50,gtfs_stop_times
87213686,87213678,,3,TRAIN,GTFS,Hoerdt,Weyersheim,50,gtfs_stop_times
87313072,87313056,,9,TRAIN,GTFS,Albert,Corbie,50,gtfs_stop_times
87611038,87611301,,10,TRAIN,GTFS,Muret,Saint-Agne,50,gtfs_stop_times
87212258,87212241,,3,TRAIN,GTFS,Geispolsheim,Graffenstaden,50,gtfs_stop_times
87345009,87345306,,8,TRAIN,GTFS,Douai,Montigny-en-Ostrevent,50,gtfs_stop_times
87182733,87182659,,2,TRAIN,GTFS,Muhlbach-sur-Munster,Breitenbach,50,gtfs_stop_times
87182816,87182733,,4,TRAIN,GTFS,Metzeral,Muhlbach-sur-Munster,50,gtfs_stop_times
87182659,87182733,,2,TRAIN,GTFS,Breitenbach,Muhlbach-sur-Munster,50,gtfs_stop_times
87313056,87313874,,11,TRAIN,GTFS,Corbie,Amiens,50,gtfs_stop_times
87723197,87723429,,27,IC,GTFS,Lyon Part Dieu,Bourgoin-Jallieu,50,gtfs_stop_times
87212241,87212258,,3,TRAIN,GTFS,Graffenstaden,Geispolsheim,50,gtfs_stop_times
87214650,87214676,,3,TRAIN,GTFS,Lutzelhouse,Wisches,50,gtfs_stop_times
87741470,87723478,,20,TRAIN,GTFS,Pont-de-Beauvoisin,La Tour-du-Pin,50,gtfs_stop_times
87141218,87141135,,11,TRAIN,GTFS,Bayon,Blainville - Damelevières,50,gtfs_stop_times
87182733,87182816,,3,TRAIN,GTFS,Muhlbach-sur-Munster,Metzeral,50,gtfs_stop_times
87213611,87213603,,4,TRAIN,GTFS,Bischwiller,Marienthal,50,gtfs_stop_times
87696005,87576207,,51,TRAIN,GTFS,Nevers,Bourges,50,gtfs_stop_times
87761262,87764001,,13,TRAIN,GTFS,Loriol,Montélimar,50,gtfs_stop_times
87345306,87345314,,6,TRAIN,GTFS,Montigny-en-Ostrevent,Somain,50,gtfs_stop_times
87213660,87213611,,5,TRAIN,GTFS,Kurtzenhouse,Bischwiller,50,gtfs_stop_times
87576009,87597062,,21,TRAIN,GTFS,Vierzon,Issoudun,50,gtfs_stop_times
87641415,87641043,,15,TRAIN,GTFS,Commentry,Lapeyrouse,50,gtfs_stop_times
87345306,87345009,,8,TRAIN,GTFS,Montigny-en-Ostrevent,Douai,50,gtfs_stop_times
87611301,87611038,,10,TRAIN,GTFS,Saint-Agne,Muret,50,gtfs_stop_times
87213660,87213678,,3,TRAIN,GTFS,Kurtzenhouse,Weyersheim,50,gtfs_stop_times
87213058,87213603,,4,TRAIN,GTFS,Haguenau,Marienthal,50,gtfs_stop_times
87764001,87761262,,13,TRAIN,GTFS,Montélimar,Loriol,50,gtfs_stop_times
87747204,87723494,,5,TRAIN,GTFS,Virieu sur Bourbre,Saint-André-le-Gaz,50,gtfs_stop_times
87313056,87313072,,9,TRAIN,GTFS,Corbie,Albert,50,gtfs_stop_times
87723478,87741470,,20,TRAIN,GTFS,La Tour-du-Pin,Pont-de-Beauvoisin,50,gtfs_stop_times
87141135,87141218,,11,TRAIN,GTFS,Blainville - Damelevières,Bayon,50,gtfs_stop_times
87214676,87214650,,3,TRAIN,GTFS,Wisches,Lutzelhouse,50,gtfs_stop_times
87213603,87213611,,4,TRAIN,GTFS,Marienthal,Bischwiller,50,gtfs_stop_times
87576207,87696005,,51,TRAIN,GTFS,Bourges,Nevers,50,gtfs_stop_times
87345314,87345306,,6,TRAIN,GTFS,Somain,Montigny-en-Ostrevent,50,gtfs_stop_times
87213611,87213660,,5,TRAIN,GTFS,Bischwiller,Kurtzenhouse,50,gtfs_stop_times
87213686,87212118,,7,TRAIN,GTFS,Hoerdt,Vendenheim,50,gtfs_stop_times
87213678,87213686,,3,TRAIN,GTFS,Weyersheim,Hoerdt,50,gtfs_stop_times
87723429,87723197,,27,IC,GTFS,Bourgoin-Jallieu,Lyon Part Dieu,50,gtfs_stop_times
87313874,87313056,,11,TRAIN,GTFS,Amiens,Corbie,50,gtfs_stop_times
87641043,87641415,,15,TRAIN,GTFS,Lapeyrouse,Commentry,50,gtfs_stop_times
87723494,87747204,,5,TRAIN,GTFS,Saint-André-le-Gaz,Virieu sur Bourbre,50,gtfs_stop_times
87213603,87213058,,4,TRAIN,GTFS,Marienthal,Haguenau,50,gtfs_stop_times
87672162,87672139,,7,TRAIN,GTFS,Assat,Coarraze - Nay,49,gtfs_stop_times
87144071,87144055,,8,TRAIN,GTFS,Châtel - Nomexy,Charmes,49,gtfs_stop_times
87725473,87595009,,6,TRAIN,GTFS,Boulazac Isle Manoire,Périgueux,49,gtfs_stop_times
87686006,87751008,,184,TGV,GTFS,Paris Gare de Lyon Hall 1 - 2,Marseille Saint-Charles,49,gtfs_stop_times
87640920,87640946,,3,TRAIN,GTFS,Ste-Marie-aux-Mines Espace Musées,Ste-Marie-aux-Ms P. de Gaulle,49,gtfs_stop_times
87595009,87725473,,6,TRAIN,GTFS,Périgueux,Boulazac Isle Manoire,49,gtfs_stop_times
87672006,87672162,,6,TRAIN,GTFS,Pau,Assat,49,gtfs_stop_times
87640946,87640920,,3,TRAIN,GTFS,Ste-Marie-aux-Ms P. de Gaulle,Ste-Marie-aux-Mines Espace Musées,49,gtfs_stop_times
87144097,87144071,,7,TRAIN,GTFS,Thaon,Châtel - Nomexy,49,gtfs_stop_times
87212167,87212175,,5,TRAIN,GTFS,Hochfelden,Wilwisheim,49,gtfs_stop_times
87721266,87723197,,12,TRAIN,GTFS,Albigny - Neuville,Lyon Part Dieu,49,gtfs_stop_times
87595751,87595769,,8,TRAIN,GTFS,Le Buisson,Siorac-en-Périgord,49,gtfs_stop_times
87192419,87192427,,4,TRAIN,GTFS,Ancy-sur-Moselle,Novéant-sur-Moselle,49,gtfs_stop_times
87394296,87394288,,6,TRAIN,GTFS,Nogent-le-Rotrou,Condé-sur-Huisne,49,gtfs_stop_times
87723197,87721266,,12,TRAIN,GTFS,Lyon Part Dieu,Albigny - Neuville,49,gtfs_stop_times
87212175,87212167,,5,TRAIN,GTFS,Wilwisheim,Hochfelden,49,gtfs_stop_times
87212159,87212142,,4,TRAIN,GTFS,Schwindratzheim,Mommenheim,49,gtfs_stop_times
87476002,87476606,,26,TGV,GTFS,Lorient,Vannes,49,gtfs_stop_times
87595769,87595751,,8,TRAIN,GTFS,Siorac-en-Périgord,Le Buisson,49,gtfs_stop_times
87672162,87672006,,6,TRAIN,GTFS,Assat,Pau,49,gtfs_stop_times
87672139,87672162,,7,TRAIN,GTFS,Coarraze - Nay,Assat,49,gtfs_stop_times
87144071,87144097,,7,TRAIN,GTFS,Châtel - Nomexy,Thaon,49,gtfs_stop_times
87751008,87686006,,184,TGV,GTFS,Marseille Saint-Charles,Paris Gare de Lyon Hall 1 - 2,49,gtfs_stop_times
87144055,87144071,,8,TRAIN,GTFS,Charmes,Châtel - Nomexy,49,gtfs_stop_times
87474338,87473181,,18,TGV,GTFS,Morlaix,Plouaret Trégor,49,gtfs_stop_times
87734251,87734269,,9,TRAIN,GTFS,Arvant,Brioude,49,gtfs_stop_times
87212209,87212183,,4,TRAIN,GTFS,Steinbourg,Dettwiller,49,gtfs_stop_times
87212183,87212175,,3,TRAIN,GTFS,Dettwiller,Wilwisheim,49,gtfs_stop_times
87394254,87394270,,8,TRAIN,GTFS,La Loupe,Bretoncelles,49,gtfs_stop_times
87394270,87394288,,6,TRAIN,GTFS,Bretoncelles,Condé-sur-Huisne,49,gtfs_stop_times
87192427,87192419,,4,TRAIN,GTFS,Novéant-sur-Moselle,Ancy-sur-Moselle,49,gtfs_stop_times
87192237,87192039,,14,TRAIN,GTFS,Rémilly,Metz,49,gtfs_stop_times
87192419,87192401,,3,TRAIN,GTFS,Ancy-sur-Moselle,Ars-sur-Moselle,49,gtfs_stop_times
87212225,87212209,,5,TRAIN,GTFS,Saverne,Steinbourg,49,gtfs_stop_times
87212167,87212159,,3,TRAIN,GTFS,Hochfelden,Schwindratzheim,49,gtfs_stop_times
87141374,87141150,,9,TRAIN,GTFS,Saint-Clément - Laronxe,Lunéville,49,gtfs_stop_times
87394288,87394296,,6,TRAIN,GTFS,Condé-sur-Huisne,Nogent-le-Rotrou,49,gtfs_stop_times
87212183,87212209,,4,TRAIN,GTFS,Dettwiller,Steinbourg,49,gtfs_stop_times
87212175,87212183,,3,TRAIN,GTFS,Wilwisheim,Dettwiller,49,gtfs_stop_times
87476606,87476002,,26,TGV,GTFS,Vannes,Lorient,49,gtfs_stop_times
87212142,87212159,,4,TRAIN,GTFS,Mommenheim,Schwindratzheim,49,gtfs_stop_times
87394270,87394254,,8,TRAIN,GTFS,Bretoncelles,La Loupe,49,gtfs_stop_times
87394288,87394270,,6,TRAIN,GTFS,Condé-sur-Huisne,Bretoncelles,49,gtfs_stop_times
87141150,87141374,,9,TRAIN,GTFS,Lunéville,Saint-Clément - Laronxe,49,gtfs_stop_times
87192039,87192237,,14,TRAIN,GTFS,Metz,Rémilly,49,gtfs_stop_times
87212209,87212225,,5,TRAIN,GTFS,Steinbourg,Saverne,49,gtfs_stop_times
87212159,87212167,,3,TRAIN,GTFS,Schwindratzheim,Hochfelden,49,gtfs_stop_times
87473181,87474338,,18,TGV,GTFS,Plouaret Trégor,Morlaix,49,gtfs_stop_times
87734269,87734251,,9,TRAIN,GTFS,Brioude,Arvant,49,gtfs_stop_times
87192401,87192419,,3,TRAIN,GTFS,Ars-sur-Moselle,Ancy-sur-Moselle,49,gtfs_stop_times
87723478,87723494,,6,TRAIN,GTFS,La Tour-du-Pin,Saint-André-le-Gaz,48,gtfs_stop_times
87746115,87746107,,9,TRAIN,GTFS,Albens,Grésy-sur-Aix,48,gtfs_stop_times
87746107,87741132,,8,TRAIN,GTFS,Grésy-sur-Aix,Aix-les-Bains le Revard,48,gtfs_stop_times
87172031,87172023,,5,TRAIN,GTFS,Joigny-sur-Meuse,Nouzonville,48,gtfs_stop_times
87773200,87781104,,39,TRAIN,GTFS,Sète,Narbonne,48,gtfs_stop_times
87753657,87775007,,27,TRAIN,GTFS,Arles,Nîmes Centre,48,gtfs_stop_times
87751008,87753657,,49,TRAIN,GTFS,Marseille Saint-Charles,Arles,48,gtfs_stop_times
87753657,87751008,,49,TRAIN,GTFS,Arles,Marseille Saint-Charles,48,gtfs_stop_times
87775007,87753657,,27,TRAIN,GTFS,Nîmes Centre,Arles,48,gtfs_stop_times
87172049,87172031,,4,TRAIN,GTFS,Bogny-sur-Meuse,Joigny-sur-Meuse,48,gtfs_stop_times
87172031,87172049,,4,TRAIN,GTFS,Joigny-sur-Meuse,Bogny-sur-Meuse,48,gtfs_stop_times
87746107,87746115,,9,TRAIN,GTFS,Grésy-sur-Aix,Albens,48,gtfs_stop_times
87741132,87746107,,8,TRAIN,GTFS,Aix-les-Bains le Revard,Grésy-sur-Aix,48,gtfs_stop_times
87172023,87172031,,5,TRAIN,GTFS,Nouzonville,Joigny-sur-Meuse,48,gtfs_stop_times
87781104,87773200,,39,TRAIN,GTFS,Narbonne,Sète,48,gtfs_stop_times
87723494,87723478,,6,TRAIN,GTFS,Saint-André-le-Gaz,La Tour-du-Pin,48,gtfs_stop_times
87775197,87775213,,14,TRAIN,GTFS,Villefort,Génolhac,47,gtfs_stop_times
87476671,87476689,,8,TRAIN,GTFS,Questembert,Malansac,47,gtfs_stop_times
87713545,87725689,,49,TRAIN,GTFS,Beaune,Mâcon,47,gtfs_stop_times
87746867,87746883,,7,TRAIN,GTFS,Montroc le Planet,Le Buet,47,gtfs_stop_times
87491449,87491001,,20,TRAIN,GTFS,Cognac,Saintes,47,gtfs_stop_times
87411256,87411249,,4,TRAIN,GTFS,Malaunay - Le Houlme,Maromme,47,gtfs_stop_times
87673095,87673319,,7,TRAIN,GTFS,Boucau,Ondres,47,gtfs_stop_times
87673319,87673293,,4,TRAIN,GTFS,Ondres,Labenne,47,gtfs_stop_times
87673293,87673285,,5,TRAIN,GTFS,Labenne,Bénesse-Maremne,47,gtfs_stop_times
87673285,87673277,,5,TRAIN,GTFS,Bénesse-Maremne,Saint-Vincent-de-Tyrosse,47,gtfs_stop_times
87673277,87673269,,5,TRAIN,GTFS,Saint-Vincent-de-Tyrosse,Saint-Geours,47,gtfs_stop_times
87746883,87746875,,4,TRAIN,GTFS,Le Buet,Vallorcine,47,gtfs_stop_times
87746859,87746867,,6,TRAIN,GTFS,Argentière,Montroc le Planet,47,gtfs_stop_times
87746842,87746859,,5,TRAIN,GTFS,La Joux,Argentière,47,gtfs_stop_times
87214684,87214676,,3,TRAIN,GTFS,Russ-Hersbach,Wisches,47,gtfs_stop_times
87746784,87746826,,14,TRAIN,GTFS,Chamonix-Mont-Blanc,Les Praz de Chamonix,47,gtfs_stop_times
87775171,87775197,,26,TRAIN,GTFS,La Bastide-St-Laurent-les-B.,Villefort,47,gtfs_stop_times
87747402,87747006,,10,TRAIN,GTFS,Grenoble Universités - Gières,Grenoble,47,gtfs_stop_times
87723197,87721472,,41,TRAIN,GTFS,Lyon Part Dieu,Tarare,47,gtfs_stop_times
87396317,87396325,,6,TRAIN,GTFS,Sceaux - Boëssé,La Ferté-Bernard,47,gtfs_stop_times
87640961,87640953,,2,TRAIN,GTFS,Ste-Marie-aux-Mines Super U,Ste-Marie-aux-Mines Théâtre,47,gtfs_stop_times
87396309,87396317,,6,TRAIN,GTFS,Connerré - Beillé,Sceaux - Boëssé,47,gtfs_stop_times
87640912,87640961,,2,TRAIN,GTFS,Ste-Marie-aux-M S. Techniques,Ste-Marie-aux-Mines Super U,47,gtfs_stop_times
87174276,87175042,,26,TRAIN,GTFS,Vitry-le-François,Bar-le-Duc,47,gtfs_stop_times
87286005,87271494,,58,TGV,GTFS,Lille Flandres,Aéroport Charles de Gaulle 2 TGV,47,gtfs_stop_times
87212118,87212100,,3,TRAIN,GTFS,Vendenheim,Mundolsheim,47,gtfs_stop_times
87444299,87387001,,26,TRAIN,GTFS,Bernay,Évreux Normandie,47,gtfs_stop_times
87673004,87673095,,6,TRAIN,GTFS,Bayonne,Boucau,47,gtfs_stop_times
87396283,87396291,,4,TRAIN,GTFS,Saint-Mars-la-Brière,Montfort-le-Gesnois,47,gtfs_stop_times
87396002,87396275,,9,TRAIN,GTFS,Le Mans,Champagné,47,gtfs_stop_times
87721472,87726802,,32,TRAIN,GTFS,Tarare,Roanne,47,gtfs_stop_times
87396291,87396309,,6,TRAIN,GTFS,Montfort-le-Gesnois,Connerré - Beillé,47,gtfs_stop_times
87746826,87746834,,3,TRAIN,GTFS,Les Praz de Chamonix,Les Tines,47,gtfs_stop_times
87295014,87295006,,8,TRAIN,GTFS,Jeumont,Maubeuge,47,gtfs_stop_times
87746834,87746842,,5,TRAIN,GTFS,Les Tines,La Joux,47,gtfs_stop_times
87396275,87396283,,3,TRAIN,GTFS,Champagné,Saint-Mars-la-Brière,47,gtfs_stop_times
87411249,87411017,,5,TRAIN,GTFS,Maromme,Rouen Rive Droite,47,gtfs_stop_times
87723197,87713545,,86,TRAIN,GTFS,Lyon Part Dieu,Beaune,47,gtfs_stop_times
87471003,87471300,,45,TGV,GTFS,Rennes,Redon,47,gtfs_stop_times
87491001,87491449,,25,TRAIN,GTFS,Saintes,Cognac,47,gtfs_stop_times
87476689,87471300,,9,TRAIN,GTFS,Malansac,Redon,47,gtfs_stop_times
87182386,87182378,,3,TRAIN,GTFS,Gunsbach - Griesbach,Wihr-au-Val - Soultzbach,47,gtfs_stop_times
87765008,87765206,,9,TRAIN,GTFS,Avignon Centre,Sorgues - Châteauneuf-du-Pape,47,gtfs_stop_times
87212100,87212027,,6,TRAIN,GTFS,Mundolsheim,Strasbourg,47,gtfs_stop_times
87746826,87746784,,14,TRAIN,GTFS,Les Praz de Chamonix,Chamonix-Mont-Blanc,47,gtfs_stop_times
87775197,87775171,,26,TRAIN,GTFS,Villefort,La Bastide-St-Laurent-les-B.,47,gtfs_stop_times
87182378,87182386,,3,TRAIN,GTFS,Wihr-au-Val - Soultzbach,Gunsbach - Griesbach,47,gtfs_stop_times
87713545,87723197,,86,TRAIN,GTFS,Beaune,Lyon Part Dieu,47,gtfs_stop_times
87471300,87476689,,9,TRAIN,GTFS,Redon,Malansac,47,gtfs_stop_times
87747006,87747402,,10,TRAIN,GTFS,Grenoble,Grenoble Universités - Gières,47,gtfs_stop_times
87721472,87723197,,41,TRAIN,GTFS,Tarare,Lyon Part Dieu,47,gtfs_stop_times
87726802,87721472,,32,TRAIN,GTFS,Roanne,Tarare,47,gtfs_stop_times
87471300,87471003,,45,TGV,GTFS,Redon,Rennes,47,gtfs_stop_times
87765206,87765008,,9,TRAIN,GTFS,Sorgues - Châteauneuf-du-Pape,Avignon Centre,47,gtfs_stop_times
87673095,87673004,,6,TRAIN,GTFS,Boucau,Bayonne,47,gtfs_stop_times
87387001,87444299,,26,TRAIN,GTFS,Évreux Normandie,Bernay,47,gtfs_stop_times
87271494,87286005,,58,TGV,GTFS,Aéroport Charles de Gaulle 2 TGV,Lille Flandres,47,gtfs_stop_times
87212100,87212118,,3,TRAIN,GTFS,Mundolsheim,Vendenheim,47,gtfs_stop_times
87175042,87174276,,26,TRAIN,GTFS,Bar-le-Duc,Vitry-le-François,47,gtfs_stop_times
87640953,87640961,,2,TRAIN,GTFS,Ste-Marie-aux-Mines Théâtre,Ste-Marie-aux-Mines Super U,47,gtfs_stop_times
87673293,87673319,,4,TRAIN,GTFS,Labenne,Ondres,47,gtfs_stop_times
87396325,87396317,,6,TRAIN,GTFS,La Ferté-Bernard,Sceaux - Boëssé,47,gtfs_stop_times
87746883,87746867,,7,TRAIN,GTFS,Le Buet,Montroc le Planet,47,gtfs_stop_times
87725689,87713545,,49,TRAIN,GTFS,Mâcon,Beaune,47,gtfs_stop_times
87746834,87746826,,3,TRAIN,GTFS,Les Tines,Les Praz de Chamonix,47,gtfs_stop_times
87295006,87295014,,8,TRAIN,GTFS,Maubeuge,Jeumont,47,gtfs_stop_times
87212027,87212100,,6,TRAIN,GTFS,Strasbourg,Mundolsheim,47,gtfs_stop_times
87746842,87746834,,5,TRAIN,GTFS,La Joux,Les Tines,47,gtfs_stop_times
